Georgia,GEO,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.5,16.3,14.6,18.7,19.4,19.4,10.5,10.7,10.1,10.9,10.5,11.8,10.4,10.3,12.2,11.3,8.6,6.6,5,3.8,3.9,5,..,..
Georgia,GEO,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.9,36.1,34.9,41.8,44.8,46.9,30.4,30.7,28.2,30.5,30.5,32.9,29.3,29.3,31.1,28.9,25.8,21.1,18,16.1,16.4,16.3,..,..
Georgia,GEO,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.1,64.9,64.7,72.2,74.1,76.5,63.2,62.8,59.3,61.7,62.6,64.9,60.5,60.3,61.2,59.5,55.4,49.9,46.2,45.3,44,43.6,..,..
Georgia,GEO,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.3,35.4,36.9,38.8,34.9,34.9,37.3,34.1,30,26.2,23.5,21.6,22,21.9,20.1,..
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,2.15E+11,2.49E+11,2.99E+11,3.97E+11,4.44E+11,4.89E+11,5.18E+11,5.98E+11,7.38E+11,8.78E+11,9.47E+11,7.97E+11,7.74E+11,7.68E+11,7.22E+11,7.30E+11,1.04E+12,1.29E+12,1.40E+12,1.39E+12,1.76E+12,1.86E+12,2.12E+12,2.07E+12,2.21E+12,2.59E+12,2.50E+12,2.22E+12,2.24E+12,2.20E+12,1.95E+12,1.95E+12,2.08E+12,2.51E+12,2.82E+12,2.86E+12,3.00E+12,3.44E+12,3.75E+12,3.42E+12,3.42E+12,3.76E+12,3.54E+12,3.75E+12,3.90E+12,3.38E+12,3.50E+12,3.69E+12,4.00E+12,..
Germany,DEU,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,1.53E+12,1.58E+12,1.65E+12,1.73E+12,1.74E+12,1.73E+12,1.81E+12,1.88E+12,1.93E+12,2.01E+12,2.04E+12,2.05E+12,2.04E+12,2.08E+12,2.13E+12,2.18E+12,2.23E+12,2.26E+12,2.35E+12,2.44E+12,2.57E+12,2.70E+12,2.75E+12,2.73E+12,2.79E+12,2.84E+12,2.86E+12,2.92E+12,2.97E+12,3.03E+12,3.12E+12,3.18E+12,3.18E+12,3.15E+12,3.19E+12,3.21E+12,3.33E+12,3.44E+12,3.48E+12,3.28E+12,3.42E+12,3.54E+12,3.56E+12,3.58E+12,3.65E+12,3.72E+12,3.80E+12,3.88E+12,3.94E+12,..
Germany,DEU,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,19624.74976,20202.43374,20970.62643,21903.40351,22089.74897,21980.08789,23167.05926,23996.77291,24740.23653,25755.65781,26064.38931,26162.45463,26083.95215,26563.64494,27408.09981,28108.89301,28738.68261,29096.91018,30057.94148,30988.58946,32337.10102,33742.21922,34130.8524,33583.00604,34289.12475,34782.56863,34965.69089,35560.20929,36258.67443,36955.28961,37998.42531,38577.72563,38512.92004,38218.34965,38673.88811,38969.3217,40456.85738,41831.86709,42365.0975,40086.10476,41785.55691,44125.33141,44259.25991,44354.73689,45132.27363,45521.31928,46167.83078,46987.78798,47501.81265,..
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,2750.719742,3180.055927,3795.566081,5027.660309,5617.741721,6212.763127,6609.753392,7653.884711,9446.166785,11238.34067,12092.38185,10170.44628,9876.228232,9827.022409,9277.932299,9393.891691,13410.8971,16614.4101,17863.4379,17697.16351,22219.57253,23269.3818,26333.53744,25488.51952,27087.55845,31729.69976,30564.24781,27045.71913,27340.67288,26795.99113,23718.7467,23687.31689,25205.16445,30359.95215,34165.93403,34696.62092,36447.87232,41814.8191,45699.19832,41732.70725,41785.55691,46810.32796,44065.24891,46530.91143,48142.8272,41394.65816,42443.46507,44681.08258,48195.5799,..
Germany,DEU,"Population, total",SP.POP.TOTL,72814900,73377632,74025784,74714353,75318337,75963695,76600311,76951336,77294314,77909682,78169289,78312842,78688452,78936666,78967433,78673554,78336950,78159814,78091820,78126350,78288576,78407907,78333366,78128282,77858685,77684873,77720436,77839920,78144619,78751283,79433029,80013896,80624598,81156363,81438348,81678051,81914831,82034771,82047195,82100243,82211508,82349925,82488495,82534176,82516260,82469422,82376451,82266372,82110097,81902307,81776930,80274983,80425823,80645605,80982500,81686611,82348669,82657002,82927922,..
Germany,DEU,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,0.2,0.2,..,..,0,..,0,0,0.2,0.2,0,0,0,0,0,0,0,0,..,0,..,0,..,..,..,..
Germany,DEU,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,0.2,0.2,..,..,0.2,..,0.2,0,0.2,0.2,0.2,0.2,0,0,0.2,0,0.2,0,..,0,..,0,..,..,..,..
Germany,DEU,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.2,..,..,0.5,0.5,..,..,0.2,..,0.2,0.2,1.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,..,0.2,..,0.2,..,..,..,..
Germany,DEU,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,4446528165,5016048786,5327573509,5949478035,6680298251,7600579093,8455611129,9136711288,9915140546,11266091571,13139862500,14591755682,16885506818,22347844649,25351305682,28525872476,31152840485,36176233117,44270203154,54481875805,56829663469,52346507380,54617991327,49428872678,48020024788,47820850975,56379593720,65652751132,76261278405,79169043642,97891090929,1.05E+11,1.16E+11,1.09E+11,1.17E+11,1.37E+11,1.46E+11,1.43E+11,1.44E+11,1.43E+11,1.30E+11,1.36E+11,1.54E+11,2.02E+11,2.41E+11,2.48E+11,2.73E+11,3.18E+11,3.54E+11,3.30E+11,2.99E+11,2.88E+11,2.46E+11,2.40E+11,2.37E+11,1.97E+11,1.95E+11,2.03E+11,2.18E+11,..
Greece,GRC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,56488152207,62786319862,63749159947,70210810027,76009057613,83148330610,88219419689,93055111747,99256406058,1.09E+11,1.18E+11,1.27E+11,1.40E+11,1.51E+11,1.41E+11,1.50E+11,1.61E+11,1.66E+11,1.78E+11,1.83E+11,1.85E+11,1.82E+11,1.80E+11,1.78E+11,1.81E+11,1.86E+11,1.87E+11,1.83E+11,1.90E+11,1.98E+11,1.98E+11,2.04E+11,2.05E+11,2.02E+11,2.06E+11,2.10E+11,2.16E+11,2.26E+11,2.35E+11,2.42E+11,2.52E+11,2.62E+11,2.72E+11,2.88E+11,3.03E+11,3.04E+11,3.22E+11,3.32E+11,3.31E+11,3.17E+11,2.99E+11,2.72E+11,2.52E+11,2.44E+11,2.46E+11,2.45E+11,2.44E+11,2.48E+11,2.53E+11,..
Greece,GRC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,6779.886783,7476.297457,7545.857216,8279.942807,8931.283912,9724.572202,10241.81496,10715.5883,11355.57426,12434.22511,13392.30814,14379.90075,15738.28247,16934.80245,15786.26958,16634.47483,17500.31292,17782.12085,18825.09062,19202.05508,19143.12411,18677.47507,18352.43986,18049.18374,18320.5842,18707.56898,18742.31606,18257.80403,18971.64351,19590.06779,19383.93465,19746.38214,19733.29041,19303.66698,19591.39952,19909.5296,20389.31802,21198.79065,21902.73878,22489.31596,23275.44431,24111.41745,24965.59403,26349.27734,27614.40593,27698.51061,29176.39287,30054.88939,29874.74345,28514.81009,26917.75898,24495.71113,22830.52678,22251.25729,22565.68048,22615.39459,22666.28624,23052.98624,23558.08397,..
Greece,GRC,GDP per capita (current US$),NY.GDP.PCAP.CD,533.6863812,597.287321,630.6139413,701.6204178,784.9543484,888.9219979,981.6523945,1052.120993,1134.356151,1284.212316,1494.387855,1652.326599,1899.675273,2502.814358,2828.748432,3153.235306,3390.545484,3886.374253,4694.633683,5705.949274,5893.66181,5380.267683,5579.234772,5019.878653,4852.565728,4813.71118,5656.505356,6564.884503,7598.028053,7846.678164,9600.18513,10188.36978,11176.45844,10401.98299,11091.28386,12959.32432,13749.11515,13427.83249,13472.13764,13245.18946,12042.95373,12538.17883,14110.31339,18477.57841,21955.10409,22551.73574,24801.15781,28827.32636,31997.28201,29710.9703,26917.75898,25916.29353,22242.68193,21874.8195,21760.9798,18167.77372,18116.45962,18883.46007,20324.25356,..
Greece,GRC,"Population, total",SP.POP.TOTL,8331725,8398050,8448233,8479625,8510429,8550333,8613651,8684088,8740765,8772764,8792806,8831036,8888628,8929086,8962022,9046541,9188150,9308479,9429959,9548258,9642505,9729350,9789513,9846627,9895801,9934300,9967213,10000595,10036983,10089498,10196792,10319927,10399061,10460415,10512922,10562153,10608800,10661259,10720509,10761698,10805808,10862132,10902022,10928070,10955141,10987314,11020362,11048473,11077841,11107017,11121341,11104899,11045011,10965211,10892413,10820883,10775971,10754679,10727668,..
Greece,GRC,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,0.7,0.2,0.5,0.5,0.5,0.5,1,1.2,1.5,1,1.5,1.5,..,..,..,..
Greece,GRC,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7,1,0.5,1,0.7,0.5,0.7,1.2,2,3,2.7,3,2.7,..,..,..,..
Greece,GRC,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.5,1.7,1.5,2,1.7,1.2,1.5,2.2,4.7,6.2,7,7,6.7,..,..,..,..
Greece,GRC,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1043599900,1076699900,1143600000,1262800000,1299099900,1331399900,1390700000,1453500000,1610500000,1715399900,1904000000,1984800000,2101300000,2569200100,3161499900,3645900000,4365300200,5480500200,6070600200,6902600200,7878700000,8607500300,8716999700,9050000400,9470000100,9721652087,7231963516,7084399840,7841602824,8410724361,7650125217,9406097735,10440842165,11399942453,12983235568,14655404433,15674835615,17790026222,19395491993,18318412251,19288827159,18702802789,20776669467,21917706491,23965275996,27211377225,30231249362,34113107086,39136954232,37734072278,41338521638,47654783852,50388460925,53851148432,58722323918,63767597194,68663653469,75620095538,78460447920,..
Guatemala,GTM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,6155111410,6419690003,6646722422,7280889128,7618212170,7950501011,8388740894,8733700652,9499299912,9949273106,10517166034,11104418771,11918711532,12727137989,13538496842,13802496289,14822123352,15979615675,16778067505,17568894349,18229480940,18347399907,17699720359,17244467366,17330120248,17224521074,17249160682,17860468057,18555666605,19287240371,19885639190,20613105336,21610437211,22459107604,23365049943,24521280540,25246566046,26348348893,27664061026,28728314650,29765081819,30459375068,31637124685,32437793857,33460259664,34551101285,36409873405,38705172401,39975120010,40185406324,41338521638,43059051139,44337843556,45977273276,47896442427,49879376389,51421887404,52841305551,54503164852,..
Guatemala,GTM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1461.762345,1480.506986,1488.878067,1584.348446,1610.431826,1632.641618,1673.346274,1692.377906,1788.40144,1820.373481,1870.785336,1921.020187,2005.987904,2084.867793,2159.695268,2145.334134,2246.043749,2361.921201,2419.713723,2472.352358,2502.860377,2457.299859,2312.232381,2197.4551,2154.7112,2090.339278,2044.077514,2067.397243,2098.446053,2131.077284,2146.593329,2173.628436,2225.91948,2259.764927,2296.929587,2355.892439,2371.310143,2420.025223,2484.75848,2522.859621,2554.77971,2554.256855,2591.327592,2594.924279,2614.71093,2638.288593,2717.758926,2825.127634,2854.055296,2806.975977,2825.519029,2880.434717,2903.443659,2948.050845,3007.957765,3069.041335,3100.868441,3123.94357,3160.005492,..
Guatemala,GTM,GDP per capita (current US$),NY.GDP.PCAP.CD,247.8419862,248.3082085,256.1685067,274.789958,274.6197897,273.4040137,277.4102446,281.6528049,303.2034513,313.8589578,338.682043,343.3624889,353.6609113,420.8677982,504.3304624,566.6854427,661.4878984,810.0638887,875.495024,971.356509,1081.725043,1152.817804,1138.759741,1153.23768,1177.436451,1179.803556,857.009467,820.0383466,886.8008272,929.3140585,825.8073881,991.8622727,1075.428217,1147.026435,1276.332727,1408.024203,1472.275343,1633.966225,1742.083824,1608.684086,1655.58773,1568.376309,1701.771491,1753.349471,1872.737083,2077.83438,2256.56505,2489.948385,2794.213788,2635.748748,2825.519029,3187.866203,3299.665605,3452.921679,3687.836951,3923.573344,4140.590064,4470.610798,4549.010081,..
Guatemala,GTM,"Population, total",SP.POP.TOTL,4210747,4336143,4464249,4595510,4730540,4869716,5013153,5160609,5311615,5465512,5621792,5780480,5941567,6104530,6268707,6433728,6599214,6765516,6933906,7106145,7283459,7466488,7654819,7847472,8042897,8240060,8438604,8639108,8842575,9050465,9263813,9483270,9708544,9938692,10172297,10408489,10646674,10887634,11133501,11387203,11650743,11924946,12208848,12500478,12796925,13096028,13397021,13700327,14006428,14316263,14630417,14948803,15270778,15595821,15923243,16252429,16583060,16914936,17247807,..
Guatemala,GTM,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.6,..,..,36.1,..,..,..,..,..,..,..,..,13.4,..,9.2,..,..,..,..,..,11.1,..,..,..,..,..,..,..,8.7,..,..,..,..,..
Guatemala,GTM,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.7,..,..,54,..,..,..,..,..,..,..,..,28.1,..,22.1,..,..,..,..,..,24.2,..,..,..,..,..,..,..,24.2,..,..,..,..,..
Guatemala,GTM,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.8,..,..,72.8,..,..,..,..,..,..,..,..,49.9,..,44.8,..,..,..,..,..,43.4,..,..,..,..,..,..,..,48.8,..,..,..,..,..
Guatemala,GTM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56,..,..,..,..,..,51,..,..,..,..,..,..,..,59.3,..,..,..,..,..
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34748508332,38724945368,40119073326,43160392124,46418916500,46659796773,47290180589,48770466839,49170434391,47310623887,53821315066,67716887203,85324771841,1.04E+11,1.13E+11,1.15E+11,1.40E+11,1.58E+11,1.31E+11,1.31E+11,1.41E+11,1.28E+11,1.35E+11,1.40E+11,1.23E+11,1.26E+11,1.40E+11,1.56E+11,..
Hungary,HUN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91867370381,89052388474,88539350080,91148741570,92506425296,92519519379,95609822676,99659709187,1.03E+11,1.07E+11,1.11E+11,1.16E+11,1.21E+11,1.27E+11,1.32E+11,1.38E+11,1.38E+11,1.39E+11,1.30E+11,1.31E+11,1.33E+11,1.31E+11,1.34E+11,1.39E+11,1.44E+11,1.48E+11,1.54E+11,1.61E+11,..
Hungary,HUN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8856.052054,8588.047059,8548.313152,8812.299449,8956.020792,8972.687797,9291.089136,9707.20593,10044.97773,10495.0159,10923.1047,11450.28384,11925.07021,12549.66936,13126.45566,13653.22194,13732.14938,13873.32466,12977.63532,13092.23376,13347.0248,13197.26092,13510.71745,14119.48219,14653.62011,15032.13558,15695.69794,16503.47219,..
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3349.770406,3734.561856,3873.423532,4172.765232,4494.053034,4525.140121,4595.524506,4750.414875,4802.95876,4633.312923,5283.034459,6665.961242,8423.350987,10296.33979,11205.97134,11447.81687,13907.50338,15739.73541,13029.88338,13092.23376,14118.12263,12888.30459,13668.22605,14197.837,12503.68207,12839.58454,14278.8745,15938.8368,..
Hungary,HUN,"Population, total",SP.POP.TOTL,9983967,10029321,10061734,10087947,10119835,10147935,10178653,10216604,10255815,10298723,10337910,10367537,10398489,10432055,10478720,10540525,10598677,10648031,10684822,10704152,10711122,10711848,10705535,10689463,10668095,10648713,10630564,10612741,10596487,10481719,10373988,10373400,10369341,10357523,10343355,10328965,10311238,10290486,10266570,10237530,10210971,10187576,10158608,10129552,10107146,10087065,10071370,10055780,10038188,10022650,10000023,9971727,9920362,9893082,9866468,9843028,9814023,9787966,9768785,..
Hungary,HUN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,..,0.1,..,..,..,0.2,..,..,..,..,..,..,..,..,..,..,0.2,0.7,0.2,0,0,0,0,0,0.2,0.2,0.7,0.5,..,..,..,..
Hungary,HUN,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,..,0.5,..,..,..,0.4,..,..,..,..,..,..,..,..,..,..,0.2,1.2,0.2,0.2,0.2,0.2,0.2,0.2,0.7,0.7,1,1,..,..,..,..
Hungary,HUN,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3,..,12.2,..,..,..,2.1,..,..,..,..,..,..,..,..,..,..,3,4.7,2,1.7,1.5,1.5,2.5,2.7,4.5,4.5,3.2,2.7,..,..,..,..
Hungary,HUN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.5,15.9,12.3,12.4,12.4,12.3,14.1,14.3,15,15,14.9,..,..,..,..,..
India,IND,GDP (current US$),NY.GDP.MKTP.CD,37029884762,39232436723,42161482868,48421924618,56480291292,59554856000,45865463132,50134943403,53085457141,58447996416,62422484548,67350989633,71463195541,85515271632,99525901498,98472798814,1.03E+11,1.21E+11,1.37E+11,1.53E+11,1.86E+11,1.93E+11,2.01E+11,2.18E+11,2.12E+11,2.33E+11,2.49E+11,2.79E+11,2.97E+11,2.96E+11,3.21E+11,2.70E+11,2.88E+11,2.79E+11,3.27E+11,3.60E+11,3.93E+11,4.16E+11,4.21E+11,4.59E+11,4.68E+11,4.85E+11,5.15E+11,6.08E+11,7.09E+11,8.20E+11,9.40E+11,1.22E+12,1.20E+12,1.34E+12,1.68E+12,1.82E+12,1.83E+12,1.86E+12,2.04E+12,2.10E+12,2.29E+12,2.65E+12,2.73E+12,..
India,IND,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.49E+11,1.54E+11,1.59E+11,1.68E+11,1.81E+11,1.76E+11,1.76E+11,1.90E+11,1.96E+11,2.09E+11,2.20E+11,2.23E+11,2.22E+11,2.30E+11,2.32E+11,2.54E+11,2.58E+11,2.76E+11,2.92E+11,2.77E+11,2.96E+11,3.13E+11,3.24E+11,3.48E+11,3.61E+11,3.80E+11,3.98E+11,4.14E+11,4.54E+11,4.81E+11,5.08E+11,5.13E+11,5.41E+11,5.67E+11,6.04E+11,6.50E+11,6.99E+11,7.28E+11,7.73E+11,8.41E+11,8.73E+11,9.15E+11,9.50E+11,1.03E+12,1.11E+12,1.19E+12,1.29E+12,1.39E+12,1.43E+12,1.54E+12,1.68E+12,1.76E+12,1.86E+12,1.98E+12,2.13E+12,2.29E+12,2.48E+12,2.66E+12,2.85E+12,..
India,IND,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,330.205293,335.7213162,338.6111033,351.6016223,370.0604051,352.8890242,345.4215239,364.7465867,369.2192003,384.9843148,396.011663,393.531242,382.4508636,385.9662544,381.5395548,406.8925017,404.235099,423.7401546,437.8191432,405.4726093,422.9038045,438.0068722,442.7984657,464.1769346,470.9741936,484.643664,496.6394019,505.179043,542.0541896,562.2965258,581.2182147,575.5015,595.0134136,611.1188067,639.2687016,674.619503,711.9287753,727.0431212,757.9340506,810.2172168,826.5924254,851.6164995,869.2013162,922.1678844,979.2838292,1040.312274,1106.926392,1173.875326,1192.511764,1268.249168,1357.563701,1410.425876,1469.177562,1544.619197,1640.180647,1751.664378,1874.228501,1987.341087,2104.163292,..
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,82.18860398,85.35430322,89.88175884,101.1264306,115.5374998,119.3189201,89.99730812,96.33913895,99.87596699,107.6223204,112.4344962,118.6032449,122.9818668,143.7786915,163.4781151,158.0361755,161.0920956,186.2135058,205.693391,224.0010222,266.5778545,270.4706089,274.111338,291.2381171,276.6679653,296.4351586,310.4659425,340.4168398,354.1492601,346.1128956,367.5566181,303.0556126,316.9539355,301.1590114,346.1029586,373.766489,399.9500863,415.4938069,413.2989441,441.9987702,443.314204,451.5730119,470.9867972,546.7266276,627.7742623,714.8610803,806.7532837,1028.334759,998.5222694,1101.960919,1357.563701,1458.103145,1443.879529,1449.605912,1573.881492,1605.605431,1729.268021,1981.499045,2015.590485,..
India,IND,"Population, total",SP.POP.TOTL,450547679,459642165,469077190,478825608,488848135,499123324,509631500,520400576,531513824,543084336,555189792,567868018,581087256,594770134,608802600,623102897,637630087,652408776,667499806,682995354,698952844,715384993,732239504,749428958,766833410,784360008,801975244,819682102,837468930,855334678,873277798,891273209,909307016,927403860,945601831,963922588,982365243,1000900030,1019483581,1038058156,1056575549,1075000085,1093317189,1111523144,1129623456,1147609927,1165486291,1183209472,1200669765,1217726215,1234281170,1250288729,1265782790,1280846129,1295604184,1310152403,1324509589,1338658835,1352617328,..
India,IND,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.6,..,..,..,..,..,54.8,..,..,..,48.9,..,..,..,..,..,45.9,..,..,..,..,..,..,..,..,..,..,38.2,..,..,..,..,31.1,..,21.2,..,..,..,..,..,..,..,..
India,IND,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.1,..,..,..,..,..,85.5,..,..,..,82.8,..,..,..,..,..,81.1,..,..,..,..,..,..,..,..,..,..,75.2,..,..,..,..,69.9,..,60.4,..,..,..,..,..,..,..,..
India,IND,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97,..,..,..,..,..,96.4,..,..,..,95.5,..,..,..,..,..,95.3,..,..,..,..,..,..,..,..,..,..,92.5,..,..,..,..,90.6,..,86.8,..,..,..,..,..,..,..,..
India,IND,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.3,..,..,..,..,..,..,..,..,..,..,37.2,..,..,..,..,29.8,..,21.9,..,..,..,..,..,..,..,..
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,5667756645,7076465295,8337423313,9150684932,9333536360,10997590361,16273253012,25802409639,30463855422,37269156627,45808915663,51455719100,51400186379,72482337370,85518233451,90158449307,81052283405,84853699994,85289491750,79954072570,75929617577,84300174477,94451427898,1.06E+11,1.17E+11,1.28E+11,1.58E+11,1.77E+11,2.02E+11,2.27E+11,2.16E+11,95445547873,1.40E+11,1.65E+11,1.60E+11,1.96E+11,2.35E+11,2.57E+11,2.86E+11,3.65E+11,4.32E+11,5.10E+11,5.40E+11,7.55E+11,8.93E+11,9.18E+11,9.13E+11,8.91E+11,8.61E+11,9.32E+11,1.02E+12,1.04E+12,..
Indonesia,IDN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,60580597267,64058314794,65238254669,63778855350,66030056427,66744230562,68607293522,69554350527,77146332091,82409484955,88635220348,94860955741,1.02E+11,1.10E+11,1.18E+11,1.24E+11,1.33E+11,1.44E+11,1.54E+11,1.65E+11,1.82E+11,1.96E+11,2.00E+11,2.09E+11,2.23E+11,2.29E+11,2.42E+11,2.54E+11,2.69E+11,2.89E+11,3.10E+11,3.31E+11,3.53E+11,3.76E+11,4.04E+11,4.37E+11,4.71E+11,4.94E+11,4.29E+11,4.32E+11,4.53E+11,4.70E+11,4.91E+11,5.15E+11,5.40E+11,5.71E+11,6.03E+11,6.41E+11,6.79E+11,7.11E+11,7.55E+11,8.02E+11,8.50E+11,8.97E+11,9.42E+11,9.88E+11,1.04E+12,1.09E+12,1.15E+12,..
